RK,Name,POS,GP,MIN,PTS,FGM,FGA,FG.,X3PM,X3PA,X3P.,FTM,FTA,FT.,REB,AST,STL,BLK,TO,DD2,TD3,year,team.abbr,overall_pick,team,former,college,years_played,games,win_shares,win_shares_40,minutes_played,points,total_rebounds,assists
NA,Renae Camino,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,24,Houston Comets,AIS (Australia),,0,NA,NA,NA,NA,NA,NA,NA
NA,Dalila Eshe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,25,Seattle Storm,,Florida,0,NA,NA,NA,NA,NA,NA,NA
NA,Kasha Terry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,26,Indiana Fever,,Georgia Tech,3,41,-0.8,-0.077,9.9,3.1,2.4,0.3
NA,LaToya Bond,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,27,Charlotte Sting,,Missouri,2,66,-0.4,-0.016,14.1,4,1.2,1.5
NA,Debbie Merrill,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,28,Connecticut Sun,,Ohio State,0,NA,NA,NA,NA,NA,NA,NA
NA,Tiffany Stansbury,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,29,Houston Comets,,NC State,3,39,0.6,0.05,12.1,3.6,3.5,0.4
NA,Khara Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,30,San Antonio Silver Stars,,DePaul,0,NA,NA,NA,NA,NA,NA,NA
NA,Megan Duffy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,31,Minnesota Lynx,,Notre Dame,3,42,0,-0.002,11.5,2.9,0.9,1.1
NA,Crystal Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,32,Phoenix Mercury,,Iowa,3,78,1,0.03,16.3,4.5,1.3,1.5
NA,Mariam Sy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,33,Washington Mystics,,Oklahoma City University,0,NA,NA,NA,NA,NA,NA,NA
NA,Kerri Gardin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,34,Chicago Sky,,Virginia Tech,4,120,1.7,0.04,14.4,3.2,3,1
NA,Zane Tamane,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,35,Detroit Shock,,Western Illinois University,2,18,0.2,0.062,6.5,1.6,1.7,0.1
NA,Tiffany Porter-Talbert,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,36,Los Angeles Sparks,,Western Kentucky,0,NA,NA,NA,NA,NA,NA,NA
NA,Christelle N'Garsanet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,37,New York Liberty,,Missouri,1,15,-0.3,-0.116,6.1,1.8,1.2,0.3
NA,Jessica Foley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,38,Indiana Fever,,Duke,0,NA,NA,NA,NA,NA,NA,NA
NA,Erin Grant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,39,Seattle Storm,,Texas Tech,1,17,0.2,0.047,12.4,1.5,1.1,2.2
NA,Marina Kuzina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,40,Indiana Fever,Nadezhda Orenburg (Russia),,0,NA,NA,NA,NA,NA,NA,NA
NA,Lamisha Augustine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,41,Sacramento Monarchs,,San Jose State,0,NA,NA,NA,NA,NA,NA,NA
NA,Marita Payne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,42,Connecticut Sun,,Auburn,0,NA,NA,NA,NA,NA,NA,NA
NA,Janel McCarville,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,1,Charlotte Sting,,Minnesota,9,286,20.3,0.133,21.3,7.7,4.4,1.9
NA,Tan White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,2,Indiana Fever,,Mississippi State,10,320,10.9,0.061,22.1,8.1,2.4,1.8
NA,Sandora Irvin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,3,Phoenix Mercury,,TCU,6,111,1,0.049,7.1,1.7,2,0.3
NA,Kendra Wecker,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,4,San Antonio Silver Stars,,Kansas State,4,58,-0.3,-0.017,12.2,3.7,1.8,1
NA,Sancho Lyttle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,5,Houston Comets,,Houston,15,392,35.7,0.152,23.9,8.9,6.6,1.5
NA,Kara Braxton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,7,Detroit Shock,,Georgia,10,297,8.6,0.071,16.4,7.6,4.7,0.9
NA,Kristin Haynie,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,9,Sacramento Monarchs,,Michigan State,5,160,1.7,0.03,14.1,3.5,1.6,1.8
NA,Loree Moore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,10,New York Liberty,,Tennessee,5,155,5.1,0.05,26.2,6,3.5,3.7
NA,Kristen Mann,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,11,Minnesota Lynx,,UC Santa Barbara,6,130,3,0.052,17.9,5,2.4,1.3
NA,Tanisha Wright,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,12,Seattle Storm,,Penn State,14,457,19.8,0.073,23.7,7.3,2.6,3.1
NA,Dionnah Jackson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,13,Detroit Shock,,Oklahoma,0,NA,NA,NA,NA,NA,NA,NA
NA,Shyra Ely-Gash,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,14,San Antonio Silver Stars,,Tennessee,6,173,0.5,0.01,12.6,4,2.2,0.5
NA,Roneeka Hodges,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,15,Houston Comets,,Florida State,11,320,8.9,0.06,18.4,6,1.8,1.1
NA,Yolanda Paige,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,16,Indiana Fever,,West Virginia,1,13,0,-0.02,6,1.2,0.7,1
NA,Jacqueline Batteast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,17,Minnesota Lynx,,Notre Dame,2,34,-0.2,-0.03,6.5,1.1,0.9,0.3
NA,Angelina Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,18,Phoenix Mercury,,Illinois,2,37,-0.1,-0.014,7.5,2.2,1,0.6
NA,Erica Taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,19,Washington Mystics,,Louisiana Tech,0,NA,NA,NA,NA,NA,NA,NA
NA,Nikita Bell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,20,Detroit Shock,,UNC,0,NA,NA,NA,NA,NA,NA,NA
NA,Erin Phillips,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,21,Connecticut Sun,Adelaide Lightning (Australia),,9,229,13.1,0.115,20,6.3,2.2,2
NA,Chelsea Newton,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,22,Sacramento Monarchs,,Rutgers University,5,144,5.1,0.073,19.4,5.1,1.8,1.6
NA,Tabitha Pool,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,23,New York Liberty,,Michigan,0,NA,NA,NA,NA,NA,NA,NA
NA,Jessica Moore,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,24,Charlotte Sting,,UConn,9,222,3.1,0.042,13.2,2.9,2,0.4
NA,Ashley Battle,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,25,Seattle Storm,,UConn,6,142,2.8,0.052,15.1,5,2.4,1.1
NA,DeeDee Wheeler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,26,Los Angeles Sparks,,Arizona,0,NA,NA,NA,NA,NA,NA,NA
NA,Cathrine Kraayeveld,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,27,San Antonio Silver Stars,,Oregon,9,275,10.5,0.069,22.2,7,3.7,1.1
NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,28,Houston Comets,,DePaul,0,NA,NA,NA,NA,NA,NA,NA
NA,Ashley Earley,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,29,Indiana Fever,,Vanderbilt,0,NA,NA,NA,NA,NA,NA,NA
NA,Anne O'Neil,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,30,Sacramento Monarchs,,Iowa State,0,NA,NA,NA,NA,NA,NA,NA
NA,Jamie Carey,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,31,Phoenix Mercury,,Texas,4,105,2.8,0.088,12.3,3.1,0.9,1.1
NA,Tashia Morehead,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,32,Washington Mystics,,Florida,0,NA,NA,NA,NA,NA,NA,NA
NA,Jenni Lingor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,33,Detroit Shock,,,0,NA,NA,NA,NA,NA,NA,NA
NA,Megan Mahoney,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,34,Connecticut Sun,,Kansas State,2,49,0.2,0.019,9.6,2.2,1.6,0.7
NA,Cisti Greenwalt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,35,Sacramento Monarchs,,Texas Tech,1,5,-0.1,-0.165,4.8,0.4,1.6,0
NA,Rebecca Richman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,36,New York Liberty,,Rutgers University,0,NA,NA,NA,NA,NA,NA,NA
NA,Monique Bivins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,37,Minnesota Lynx,,Alabama,0,NA,NA,NA,NA,NA,NA,NA
NA,Steffanie Blackmon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,38,Seattle Storm,,Baylor,0,NA,NA,NA,NA,NA,NA,NA
NA,Heather Schreiber,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,NA,39,Los Angeles Sparks,,Texas,0,NA,NA,NA,NA,NA,NA,NA
NA,Nicole Powell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,3,Charlotte Sting,,Stanford,11,360,30.3,0.134,25.1,9.5,4.1,1.6
NA,Shameka Christon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,5,New York Liberty,,Arkansas,11,317,16.2,0.087,23.5,9.6,2.7,1.2
NA,Vanessa Hayden,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,7,Minnesota Lynx,,Florida,5,148,2.2,0.045,13.1,5.6,3.6,0.5
NA,Chandi Jones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,8,Phoenix Mercury,,Houston,3,68,1.7,0.066,15.4,4.9,1.5,1.5
NA,Ebony Hoffman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,9,Indiana Fever,,USC,11,327,14.3,0.088,20,5.8,4.2,1.1
NA,Rebekkah Brunson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,10,Sacramento Monarchs,,Georgetown,15,453,48.6,0.17,25.2,9.2,7.4,1.1
NA,Iciss Tillis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,11,Detroit Shock,,Duke,3,67,-0.3,-0.018,8.6,2.6,1.5,0.4
NA,Christi Thomas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,12,Los Angeles Sparks,,Georgia,7,170,6.5,0.101,15.3,4.6,3.7,0.6
NA,Shereka Wright,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,13,Detroit Shock,,Purdue,2,49,1,0.07,12,3.1,1.6,0.6
NA,Ashley Robinson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,14,Phoenix Mercury,,Tennessee,10,292,-0.1,-0.001,12.3,1.9,2.5,0.5
NA,Kaayla Chones,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,15,Washington Mystics,,NC State,3,28,-0.3,-0.073,6.8,1.5,0.8,0.2
NA,Jessica Brungo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,16,Connecticut Sun,,Penn State,3,49,0,-0.003,7.5,1.1,0.9,0.6
NA,Amisha Carter,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,17,New York Liberty,,Louisiana Tech,2,5,-0.1,-0.179,5.2,0.2,1.2,0
NA,Kelly Mazzante,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,18,Charlotte Sting,,Penn State,7,200,3.9,0.054,14.4,4.7,1.6,0.9
NA,Trina Frierson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,19,Seattle Storm,,Louisiana Tech,1,5,0,-0.006,4.4,1.4,1,0
NA,Tasha Butts,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,20,Minnesota Lynx,,Tennessee,1,30,0.6,0.054,14.1,2.5,2.1,0.8
NA,Cindy Dallas,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,21,San Antonio Silver Stars,,Illinois,0,NA,NA,NA,NA,NA,NA,NA
NA,Jenni Benningfield,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,22,Charlotte Sting,,Vanderbilt,1,10,0,0.023,5.2,0.9,0.6,0.4
NA,Erika Valek,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,23,Detroit Shock,,Purdue,0,NA,NA,NA,NA,NA,NA,NA
NA,Ugo Oha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,24,Connecticut Sun,,George Washington,0,NA,NA,NA,NA,NA,NA,NA
NA,Doneeka Lewis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,25,Los Angeles Sparks,,LSU,6,110,0.2,0.004,14.2,3.7,1.2,1.6
NA,Lindsay Taylor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,26,Houston Comets,,UC Santa Barbara,1,5,0,-0.011,5.2,0.6,0.6,0.4
NA,Maria Villarroel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,27,Phoenix Mercury,,Oklahoma,0,NA,NA,NA,NA,NA,NA,NA
NA,Evan Unrau,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,28,Washington Mystics,,Missouri,0,NA,NA,NA,NA,NA,NA,NA
NA,Candace Futrell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,29,Connecticut Sun,,Duquesne,1,20,0.3,0.091,7.2,2.1,1,0.5
NA,Cathy Joens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,30,New York Liberty,,George Washington,2,45,1.3,0.099,12.1,4.3,1.5,1
NA,Ieva Kublina,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,31,Indiana Fever,,Virginia Tech,0,NA,NA,NA,NA,NA,NA,NA
NA,Jennifer Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,32,Detroit Shock,,Michigan,1,2,0,-0.221,3.5,0,0,0
NA,Amber Jacobs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,33,Minnesota Lynx,,Boston College,5,139,0.2,0.003,15.8,4.4,1.3,2.1
NA,Toccara Williams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,34,San Antonio Silver Stars,,Texas A&M,1,26,0.2,0.021,16,2.1,1.5,1.7
NA,Jia Perkins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,35,Charlotte Sting,,Texas Tech,14,417,28.3,0.111,24.4,10.6,2.9,2
NA,Nuria Martinez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,36,Sacramento Monarchs,Spain,,2,16,-0.4,-0.124,8.1,1.7,0.7,0.7
NA,Stacy Stephens,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,37,Houston Comets,,Texas,1,7,0,-0.049,5.1,0.6,1.3,0.4
NA,Kate Bulger,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004,NA,38,Minnesota Lynx,,West Virginia,0,NA,NA,NA,NA,NA,NA,NA
NA,Chantelle Anderson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,2,Sacramento Monarchs,,Vanderbilt,5,124,0.8,0.021,12.7,4.1,2,0.3
NA,Plenette Pierson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,4,Phoenix Mercury,,Texas Tech,15,444,25.2,0.102,22.2,9.6,4.1,1.5
NA,Kara Lawson,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,5,Detroit Shock,,Tennessee,13,377,35.2,0.152,24.5,9.8,2.6,2.5
NA,Aiysha Smith,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,7,Washington Mystics,,LSU,2,60,0.1,0.006,13.8,3.7,2.2,0.4
NA,Jung Sun-Min,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,8,Seattle Storm,Gwangju Sinsegye Coolcats (South Korea),,1,17,0.1,0.018,6.9,1.8,0.6,0.1
NA,Jocelyn Penn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,9,Charlotte Sting,,South Carolina,2,31,0.4,0.049,9.4,2.9,1.7,0.5
NA,Molly Creamer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,10,New York Liberty,,Bucknell,0,NA,NA,NA,NA,NA,NA,NA
NA,Coretta Brown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,11,San Antonio Silver Stars,,UNC,4,77,0.3,0.011,15.5,4.5,1.3,1.3
NA,Allison Curtin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,12,Houston Comets,,Tulsa,0,NA,NA,NA,NA,NA,NA,NA
NA,Courtney Coleman,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,13,Connecticut Sun,,Ohio State,1,20,0,0.011,7.1,1.8,1.1,0.1
NA,Teresa Edwards,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,14,Minnesota Lynx,,Georgia,2,68,1,0.026,22.8,5.5,2.9,3.3
NA,Jennifer Butler,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,15,Cleveland Rockers,,UMass,0,NA,NA,NA,NA,NA,NA,NA
NA,Petra Ujhelyi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,16,Phoenix Mercury,,South Carolina,1,14,-0.4,-0.206,4.9,0.3,0.9,0.2
NA,Erin Thorn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,17,New York Liberty,,BYU,11,283,7,0.066,15.1,4.8,1.3,1.5
NA,Jordan Adams,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,18,Minnesota Lynx,,New Mexico,1,10,0.1,0.032,9.6,3.3,2.3,0.4
NA,Lori Nero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,19,Houston Comets,,Louisville,0,NA,NA,NA,NA,NA,NA,NA
NA,DeTrina White,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,20,Indiana Fever,,LSU,2,44,0.7,0.059,11.6,2.2,3.2,0.2
NA,Zuzana Zirkova,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,21,Washington Mystics,Slovakia,,1,6,0.1,0.162,5,1.8,0.3,0.2
NA,Suzy Batkovic-Brown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,22,Seattle Storm,Valenciennes (France),,2,49,1.4,0.091,12.4,5,2.5,0.6
NA,Dana Cherry,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,23,Charlotte Sting,,Arkansas,0,NA,NA,NA,NA,NA,NA,NA
NA,Sonja Mallory,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,24,New York Liberty,,Georgia Tech,1,6,0,-0.035,7.3,1.7,1.7,0
NA,Ke-Ke Tardy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,25,San Antonio Silver Stars,,LSU,0,NA,NA,NA,NA,NA,NA,NA
NA,K.B. Sharp,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,NA,26,New York Liberty,,Cincinnati,6,178,1.9,0.034,12.2,2.4,0.9,1.2
